Date,Close,High,Low,Open,Volume,SMA_20,EMA_20,RSI,MACD,MACD_signal,MACD_hist,daily_return,avg_sentiment,median_sentiment,rolling_corr,rolling_corr_5
2009-01-16,2.469162702560425,2.5306441531327795,2.411280460137487,2.5282450147195594,1047625600,,2.6659719065042995,,-0.0457815324382666,-0.0151304100567494,-0.0306511223815172,-0.012592464409812876,0.27068037098721587,0.27068037098721587,,
2009-01-20,2.345299482345581,2.459265255971349,2.345299482345581,2.4571658348236154,919914800,,2.6354316756320406,,-0.0653195019806602,-0.0251682284415315,-0.0401512735391286,-0.05016405767283072,-0.15383998766234552,-0.15383998766234552,,
2009-01-21,2.4841578006744385,2.485657587304835,2.3785895195590543,2.380988657616996,1089270000,,2.621024639921793,,-0.0688056293397134,-0.0338957086211679,-0.0349099207185455,0.05920707328600194,0.16594678549159259,0.16594678549159259,,
2009-01-22,2.6500084400177,2.699194277354555,2.573831446739748,2.640411686902462,1409528400,,2.623785001835689,,-0.0575225655356379,-0.0386210800040619,-0.0189014855315759,0.06676332691032516,-0.9854374024291113,-0.9854374024291113,,
2009-01-23,2.6500084400177,2.6952951521815165,2.594225623248156,2.603822176151575,763770000,,2.626282472138738,46.4592991169653,-0.0480270304693606,-0.0405022700971217,-0.0075247603722389,0.0,0.781237830787473,0.781237830787473,,
2009-01-26,2.6883976459503174,2.728285849468511,2.6482089244705675,2.6650040945179034,692238400,,2.632198202977936,42.08337749802278,-0.0369778053091982,-0.039797377139537,0.0028195718303387,0.014486446666698516,-0.5378584387450396,-0.5378584387450396,,
2009-01-27,2.7210872173309326,2.7456802359045525,2.6913962052543208,2.704891883220633,618038400,,2.640663823392507,46.27399931549711,-0.0252918903834467,-0.0368962797883189,0.0116043894048722,0.012159500076135421,0.4553320680340145,0.4553320680340145,,
2009-01-28,2.825156688690185,2.849149273464093,2.744180613913186,2.7627750873459767,861406000,,2.6582345724684764,54.955024815810766,-0.0075461941892172,-0.0310262626684986,0.0234800684792814,0.038245547844413696,0.6510770885153558,0.6510770885153558,,
2009-01-29,2.7891674041748047,2.82935532104658,2.777170712255149,2.7918662594330987,592729200,,2.6707043659643173,50.47323034221396,0.0035721854795554,-0.0241065730388878,0.0276787585184432,-0.012738863178617499,-0.48587251768149464,-0.48587251768149464,,
2009-01-30,2.7030935287475586,2.807761477341915,2.6994943204445803,2.777171109838325,651478800,2.6624547481536864,2.67378904813415,49.30665286929885,0.0053761659782201,-0.0182100252354662,0.0235861912136863,-0.030860060711455084,-0.7617271904765113,-0.7617271904765113,,
2009-02-02,2.744479179382324,2.759174721485117,2.666202793757736,2.672201137646014,558247200,2.663594388961792,2.680521441586357,54.46557739713825,0.0100296935878883,-0.0125620814707953,0.0225917750586836,0.015310476753625624,-0.13907439269553823,-0.13907439269553823,,
2009-02-03,2.788567304611206,2.800563997974938,2.707592026948076,2.75677686804467,599309200,2.6611951112747194,2.6908115237792,58.12524589922821,0.0170783227181328,-0.0066340006330096,0.0237123233511425,0.01606429575421453,0.7369705145506125,0.7369705145506125,,
2009-02-04,2.805661678314209,2.8866379479824658,2.792166200636312,2.795765408454838,808421600,2.661989855766296,2.7017496337349147,63.42264385094492,0.0237697819307505,-0.0005532441202576,0.0243230260510081,0.006130163569921798,-0.9643647994958526,-0.9643647994958526,,
2009-02-05,2.892935514450073,2.916628176279645,2.7777698935595354,2.7822684520838354,749246400,2.670162439346313,2.719957812850644,70.7093891787716,0.0357035128924341,0.0066981072822807,0.0290054056101534,0.03110632932346369,0.783403554346217,0.783403554346217,,
2009-02-06,2.9907076358795166,2.9991051211692152,2.909131921485415,2.9097313557404125,687209600,2.6806893587112426,2.745743510281965,75.73249063992033,0.0524459099377838,0.0158476678133813,0.0365982421244025,0.0337968547660592,0.0885559943574099,0.0885559943574099,,
2009-02-09,3.0743815898895264,3.089077137272778,2.9841084840511125,2.9991047495838146,715010800,2.698578989505768,2.7770423750064945,87.45765485559292,0.0716403437269583,0.0270062029960967,0.0446341407308616,0.027977978524605263,-0.0003086242730279132,-0.0003086242730279132,,
2009-02-10,2.9340243339538574,3.0743818387098165,2.9109313004523463,3.038992995670997,849060800,2.712329864501953,2.7919930377633864,73.07700492561678,0.0746657133876893,0.0365381050744152,0.038127608313274,-0.04565381746925967,-0.6057534784338137,-0.6057534784338137,,
2009-02-11,2.9037322998046875,2.948418771182084,2.872241787711885,2.890236823677585,674973600,2.7259907960891723,2.80263487224351,65.11793092769301,0.0737686673676707,0.0439842175330663,0.0297844498346043,-0.01032439772179694,0.7058656196315527,0.7058656196315527,,
2009-02-12,2.977210998535156,2.991606829853187,2.874041841779786,2.874041841779786,817188400,2.746894598007202,2.8192611699855714,67.92640334476103,0.0780867335770074,0.0508047207418545,0.0272820128351528,0.025304914897082753,0.7414535819773227,0.7414535819773227,,
2009-02-13,2.9739110469818115,2.997303986085087,2.942720261299045,2.968812054564063,608977600,2.7705575466156005,2.833989729699499,66.26786159663672,0.0803167125791897,0.0567071191093216,0.023609593469868,-0.0011084036552894139,-0.4939409894958806,-0.4939409894958806,,
2009-02-17,2.835052013397217,2.9103296286596696,2.827554684056721,2.9052314366996623,678238400,2.7888520121574403,2.834090899575472,55.79261501964751,0.0700714830490323,0.0593799918972637,0.0106914911517685,-0.046692396440546236,-0.42389691393334084,-0.42389691393334084,0.08163131315810135,
2009-02-18,2.8302550315856934,2.874641596048768,2.780770272833597,2.8506492102246623,684779200,2.8130997896194456,2.83372557881454,50.288225922541336,0.0608633931809068,0.0596766721539923,0.0011867210269144,-0.00169202603298102,-0.5286731950003758,-0.5286731950003758,0.1680995256248964,
2009-02-19,2.71838903427124,2.826656203984008,2.7024934133205183,2.800264475917614,922804400,2.824811351299286,2.8227411460008924,46.31482382616983,0.0440316945733201,0.0565476766378579,-0.0125159820645378,-0.0395250590727787,-0.9137996552514773,-0.9137996552514773,0.20623328548146033,
2009-02-20,2.7351834774017334,2.7711725545464363,2.6692026684204944,2.681199361155109,750316000,2.829070103168488,2.81440232042002,51.80071715622751,0.0316824082835034,0.051574622966987,-0.0198922146834835,0.006178086697217644,-0.832884317601293,-0.832884317601293,0.22541244500250046,
2009-02-23,2.607722043991089,2.759176733818222,2.5945262784481256,2.748680024781725,786982000,2.826955783367157,2.7947184845696458,43.001945446014176,0.0114781248124726,0.0435553233360841,-0.0320771985236114,-0.04660068856942845,0.4302104072523987,0.4302104072523987,0.16831158322994533,
2009-02-24,2.70669174194336,2.7258860513812686,2.6092212086814053,2.622716888417309,807105600,2.827870488166809,2.786334985271904,46.03312156533509,0.0034127717893395,0.0355268130267352,-0.0321140412373957,0.03795254873130527,0.8337385966659774,0.8337385966659774,0.2502719075655708,
2009-02-25,2.7339835166931152,2.7867677655586607,2.676700908296421,2.694995665234189,833053200,2.8285153031349184,2.7813491311215435,46.56116671432657,-0.000768007343213,0.0282678489527455,-0.0290358562959586,0.010083074598720376,0.5404380261599853,0.5404380261599853,0.24160918255117067,
2009-02-26,2.674901247024536,2.786767601690721,2.668003549256416,2.7591758095591192,629868400,2.821002531051636,2.771211237398019,39.24875723194374,-0.0087479098583105,0.0208646971905343,-0.0296126070488448,-0.021610324022743876,-0.9034005824539382,-0.9034005824539382,0.2899959850026818,
2009-02-27,2.6785004138946533,2.7381823609699323,2.629314772539612,2.637112623132673,706658400,2.8154691815376283,2.762381635159604,33.02894544760831,-0.0146131659262747,0.0137691245671725,-0.0283822904934472,0.0013455326151277092,-0.9012387120515872,-0.9012387120515872,0.27910332660389325,
2009-03-02,2.637411594390869,2.7351828145783923,2.629314028969135,2.642810305024992,770929600,2.812185084819794,2.7504797265149623,25.09397589444586,-0.0223196608011773,0.0065513674935025,-0.0288710282946798,-0.015340232650567054,0.013730330790991063,0.013730330790991063,0.28544497543424086,
2009-03-03,2.6503071784973145,2.721386151985095,2.6356116364164595,2.667102140935933,724340400,2.807476484775543,2.7409394838466152,31.07986929484595,-0.0270744502382518,-0.0001737960528483,-0.0269006541854035,0.004889484877472761,0.07577281458203267,0.07577281458203267,0.29792176718620217,
2009-03-04,2.7342824935913086,2.7822682488792743,2.6826983322126337,2.7045914889487936,741403600,2.8047622442245483,2.740305484774681,39.45498333507421,-0.0237922863397064,-0.0048974941102199,-0.0188947922294864,0.03168512532256984,0.026665298473456334,0.026665298473456334,0.30912756353444,
2009-03-05,2.6644036769866943,2.755276197531636,2.6527077055553656,2.7129890682572024,706899200,2.797699344158173,2.7330767411758257,30.446103003618973,-0.0265240317740946,-0.0092228016429948,-0.0173012301310998,-0.0255565461024595,0.17208864847121852,0.17208864847121852,0.2825494888697133,
2009-03-06,2.558236122131348,2.6512082760696827,2.4691622921753056,2.649408572188176,1011147200,2.7809643745422363,2.71642525364778,26.976706350851828,-0.0368312266553205,-0.01474448664546,-0.0220867400098605,-0.039846647778018496,-0.08094158236565163,-0.08094158236565163,0.44064995316367045,
2009-03-09,2.492555618286133,2.6272152933245274,2.4763610838551,2.524646571730792,698297600,2.756056773662567,2.69510433599429,29.356453940905556,-0.0497264055538444,-0.0217408704271369,-0.0279855351267075,-0.025674136674489145,0.5580856468974384,0.5580856468974384,0.40719746620121544,
2009-03-10,2.6581056118011475,2.674300942415701,2.5300437543429832,2.545338932821416,844258800,2.7352429747581484,2.6915806479758952,41.308230762285966,-0.0460565159711041,-0.0266039995359303,-0.0194525164351738,0.06641777310824692,-0.8200076388277937,-0.8200076388277937,0.2827631911404794,
2009-03-11,2.7795701026916504,2.821257810048632,2.686598134418269,2.6934958324744542,846372800,2.727520263195038,2.6999605960440625,53.059359772468696,-0.0329669107173375,-0.0278765817722118,-0.0050903289451257,0.04569588595398133,0.08699891833790718,0.08699891833790718,0.2781661107428706,
2009-03-12,2.889636754989624,2.8965352534083006,2.759175730869412,2.786167887817669,768457200,2.7268154859542846,2.718024992134116,57.06445404850847,-0.0135555849281683,-0.0250123824034031,0.0114567974752347,0.03959844444699856,-0.7494088357876816,-0.7494088357876816,0.1814470832386785,
2009-03-13,2.877040386199951,2.9151298832656747,2.849448795472044,2.8881377267135964,601168400,2.7218069553375246,2.7331693153784813,63.764510516735605,0.0008023598171971,-0.019849433959283,0.0206517937764801,-0.004359153020850215,0.6560831700694252,0.6560831700694252,0.16057349116470235,
2009-03-16,2.8617446422576904,2.920826937212995,2.8245555050337323,2.8950348553512395,797244000,2.7161986351013185,2.7454145846050726,58.66572610379112,0.0108221448181184,-0.0137151182038027,0.0245372630219212,-0.005316485655060155,-0.028089413772567795,-0.028089413772567795,0.12383182099892631,
2009-03-17,2.988907814025879,2.989807165524587,2.85124837266008,2.8563473673103683,786646000,2.7238914251327517,2.7686044159784826,62.81664938169673,0.0286931451186607,-0.00523346553931,0.0339266106579707,0.04443554113474879,0.9538609696308382,0.9538609696308382,0.19060892023174458,
2009-03-18,3.044689655303955,3.103472027238185,2.9907063591741787,2.99640398534202,796037200,2.7346131563186646,2.794898248295194,68.6534961301637,0.0468174871641324,0.0051767250013784,0.041640762162754,0.018662951401950956,0.010109301910247392,0.010109301910247392,0.1790395738733718,
2009-03-19,3.047689914703369,3.0950752430754163,3.006601848129248,3.054587611694504,500180800,2.751078200340271,2.8189736450959724,68.63454442574897,0.0607232745630827,0.0162860349137193,0.0444372396493634,0.000985407295678753,-0.11776149128859092,-0.11776149128859092,0.1917944510450582,
2009-03-20,3.0467898845672607,3.092376514935955,3.016199520153786,3.061785349675189,695587200,2.7666585206985475,2.840670429807524,71.53678755046928,0.070854321835585,0.0271996922980924,0.0436546295374925,-0.0002953155213614167,-0.18494281977897997,-0.18494281977897997,0.1557628331509478,
2009-03-23,3.228835105895996,3.243830567371206,3.051588422911704,3.080379276486674,666397200,2.7977141737937927,2.877638494196902,75.83715234890754,0.0925064212937059,0.0402610380972151,0.0522453831964907,0.059749844336440594,-0.6881213909758666,-0.6881213909758666,0.07147944150489921,
2009-03-24,3.1940455436706543,3.2822192215800694,3.160756127183726,3.189846901976388,640612000,2.822081863880157,2.907772498908688,71.47662323198574,0.1056408769162091,0.0533370058610139,0.0523038710551952,-0.010774648157725553,-0.48763783745093736,-0.48763783745093736,0.07700060758930621,
2009-03-25,3.193746328353882,3.249829667067901,3.114870273913673,3.2264369164776325,646618000,2.845070004463196,2.9350081017129925,76.44595967945966,0.1147036511602377,0.0656103349208587,0.049093316239379,-9.36791015285765e-05,-0.31651392039895576,-0.31651392039895576,0.033661956034073216,
2009-03-26,3.295116424560547,3.298414914354123,3.22643676165679,3.233933893602784,616252000,2.8760807633399965,2.969304132460379,86.99186602641743,0.1285834545968573,0.0782049588560584,0.0503784957407989,0.031740184029867224,-0.9065544663695317,-0.9065544663695317,0.013421903641075842,
2009-03-27,3.204543113708496,3.254928025773892,3.191047433986047,3.2459309059589256,492872800,2.9023828983306883,2.9917078449601995,84.87071772006573,0.1307673845764174,0.0887174440001302,0.0420499405762871,-0.0274871352577869,0.1755520077695476,0.1755520077695476,-0.04547908820980861,
2009-03-30,3.13376522064209,3.149360123518083,3.0773819546053787,3.134364855188816,502796000,2.927200579643249,3.0052371188346654,75.68012933636594,0.1253421144915569,0.0960423780984156,0.0292997363931413,-0.02208673453748533,-0.26462272459685954,-0.26462272459685954,-0.04245347844191795,
2009-03-31,3.152658224105835,3.222537140743519,3.14905901693043,3.1625546924086807,570080000,2.9523181319236755,3.0192772240985866,72.6511473327333,0.1211702807755505,0.1010679586338426,0.0201023221417079,0.006028850961551591,0.7779911572242892,0.7779911572242892,-0.06632976596780957,
2009-04-01,3.259726285934448,3.2690231199756776,3.1157688100363323,3.121767154988959,589372000,2.9785903215408327,3.042177134749621,72.55120506082542,0.1250619341550307,0.1058667537380802,0.0191951804169505,0.03396120169638106,0.349214243441341,0.349214243441341,-0.04448360744832383,
2009-04-02,3.380290269851685,3.4414721989343904,3.2924165014129607,3.3032133242047217,812366800,3.014384651184082,3.074378385711722,77.09953085132089,0.1363033828513824,0.1119540795607406,0.0243493032906417,0.036985922541246774,-0.5647416602166375,-0.5647416602166375,-0.1570670370171602,
2009-04-03,3.478661298751831,3.482860141217805,3.404583723077572,3.4246773826031345,636241200,3.060405910015106,3.11288152028697,80.4922242669241,0.1514047323365543,0.1198442101159034,0.0315605222206509,0.02910135551893367,0.6020307000760101,0.6020307000760101,-0.13208823552927457,
2009-04-06,3.5524392127990723,3.561436331578804,3.397385168583417,3.447170640661461,658064400,3.113400089740753,3.154744157669076,79.40537890983646,0.1673962815456673,0.1293546244018562,0.0380416571438111,0.021208708670117815,0.8268479903718724,0.8268479903718724,-0.06132125767035145,
2009-04-07,3.448970317840576,3.499055709742593,3.4246774151941985,3.4948568672366607,536580800,3.152943325042725,3.182765696733028,70.09550030765263,0.1697636942165665,0.1374364383647983,0.0323272558517682,-0.02912615494888926,0.43438598117753147,0.43438598117753147,-0.15303131963952196,
2009-04-08,3.488558292388916,3.502653604411718,3.436373884311088,3.4618660535479746,455630000,3.188392734527588,3.2118888010812072,71.14504640819082,0.1728418907834741,0.1445175288485334,0.0283243619349406,0.011478200999168298,-0.38295141628121154,-0.38295141628121154,-0.15917227020776573,
2009-04-09,3.586028814315796,3.5989248568753527,3.5377429332958226,3.55153952853862,530756800,3.223212337493897,3.247521183294025,73.67041684545427,0.1810593013439252,0.1518258833476118,0.0292334179963134,0.02794005825831669,-0.5991832140611346,-0.5991832140611346,-0.24931470499972033,
2009-04-13,3.605522871017456,3.628316185255436,3.568934161910498,3.599224607755696,389236400,3.259636461734772,3.2816165821248284,69.28753899458489,0.1869891711057341,0.1588585408992363,0.0281306302064978,0.005436112678135263,0.8861659212018804,0.8861659212018804,-0.27725065094355267,
2009-04-14,3.5482401847839355,3.604024000077753,3.516449752776594,3.586028962612896,454622000,3.293961238861084,3.307009306187601,67.72748361377188,0.1849345907226447,0.1640737508639179,0.0208608398587267,-0.01588748380823768,-0.6225484310456324,-0.6225484310456324,-0.23344114230041166,
2009-04-15,3.5281460285186768,3.5464401798419813,3.471762787034596,3.5149492691525084,412882400,3.320923149585724,3.328069946409608,66.41155312382259,0.1796144074073531,0.167181882172605,0.0124325252347481,-0.005663133051541869,-0.8788093522439901,-0.8788093522439901,-0.1931719712469571,
2009-04-16,3.642411231994629,3.693395556065461,3.562634855727158,3.574631544142424,593446000,3.3508092284202577,3.3580072117034194,66.83137610879604,0.1825144577093249,0.170248397279949,0.0122660604293759,0.032386755693308844,-0.24823218022044435,-0.24823218022044435,-0.20571050824363324,
2009-04-17,3.701494693756104,3.726387431027832,3.60642330534098,3.634314815405359,497495600,3.383499467372894,3.3907203052322465,74.84263926478701,0.187419850676636,0.1736826879592864,0.0137371627173496,0.016220975062478216,-0.8305267708396271,-0.8305267708396271,-0.19661589968173956,
2009-04-20,3.613921403884888,3.688599226970684,3.5737332773403168,3.65081043937489,466466000,3.4118560433387755,3.4119775527229743,73.60663243453476,0.1821413650552967,0.1753744233784885,0.0067669416768082,-0.02365889920602604,-0.11998766808798478,-0.11998766808798478,-0.20010653246158655,
2009-04-21,3.651707887649536,3.663105142139273,3.556936451113613,3.5656336498459003,470685600,3.432999682426453,3.4348090131921705,74.08801913447437,0.1789444207228774,0.1760884228473662,0.0028559978755111,0.010455812271962683,-0.44725837315403205,-0.44725837315403205,-0.150742216189709,
2009-04-22,3.644212007522583,3.759377853974713,3.634914170331183,3.677801945965208,938767200,3.455508005619049,3.454752155509353,70.53184565460514,0.1738024776520466,0.1756312338083023,-0.0018287561562557,-0.0020527052977882265,0.7056002831424601,0.7056002831424601,-0.0908083314889332,
2009-04-23,3.760876178741455,3.814860487993383,3.704193014408173,3.797465686273932,945156800,3.483864498138428,3.4839068243886,70.40859560682053,0.1770997783330772,0.1759249427132573,0.0011748356198198,0.03201355216931612,0.9391577136894134,0.9391577136894134,-0.048778085469361264,
2009-04-24,3.715890645980835,3.753079592223005,3.687999136511033,3.738084126884772,540764000,3.5049032092094423,3.5060005216830987,63.49381055189697,0.1740763129674185,0.1755552167640896,-0.001478903796671,-0.01196145010434091,-0.10413867007889288,-0.10413867007889288,0.008821734204543746,
2009-04-27,3.7407824993133545,3.748880265779243,3.67870082434568,3.6858992394056247,480690000,3.531715178489685,3.5283607100288377,61.34401071605918,0.171709400334612,0.1747860534781941,-0.003076653143582,0.006698758306960206,-0.0294681016296352,-0.0294681016296352,0.03274293386956004,
2009-04-28,3.715890645980835,3.785169944106135,3.696696338229274,3.699395193642762,455856800,3.5608214497566224,3.546220703929028,67.75758406319702,0.1659125044124723,0.1730113436650497,-0.0070988392525774,-0.006654183539697489,0.26705256965164925,0.26705256965164925,0.02048707104305555,
2009-04-29,3.7530810832977295,3.804365362883679,3.713792700239876,3.744383878124145,458110800,3.590842592716217,3.5659216924403325,67.6543999592648,0.1624467945795231,0.1708984338479444,-0.0084516392684212,0.010008485410387458,0.029807310528195075,0.029807310528195075,-0.0803353104735343,
2009-04-30,3.773773193359375,3.8088623152450913,3.7464815206403888,3.78546916689766,498489600,3.616544938087464,3.5857170734802413,63.9609490488839,0.1595309019850703,0.1686249274753696,-0.0090940254902992,0.005513366112374074,0.7914037367612636,0.7914037367612636,-0.08432231224939511,
2009-05-01,3.816060543060303,3.837354271551657,3.7728732514602696,3.7728732514602696,397516000,3.6383334517478954,3.60765454677358,65.14257591788234,0.1588017046067542,0.1666602829016465,-0.0078585782948923,0.01120558855400744,-0.8737604780023023,-0.8737604780023023,-0.09089482072108454,
2009-05-04,3.9609179496765137,3.966316061558243,3.829257035860029,3.846052007053217,609358400,3.662446284294128,3.6412986803833833,76.36045480989178,0.1679762666802302,0.1669234796573633,0.0010527870228669,0.03795993406856213,-0.9390146705257085,-0.9390146705257085,-0.15246535443192066,
2009-05-05,3.980111360549927,3.984609719364555,3.9324253134718377,3.951319701848822,398255200,3.683829891681671,3.673566554684959,78.90327113405333,0.1747811527427387,0.1684950142744384,0.0062861384683003,0.004845697668385496,0.07685794523281242,0.07685794523281242,-0.08263297890778637,
2009-05-06,3.97381329536438,4.003804224264504,3.905433352811236,3.9987060306310775,473538800,3.710072040557861,3.702161482368713,74.58868815020668,0.1776183984151704,0.1703196911025848,0.0072987073125856,-0.0015823841634112767,0.9685441160440451,0.9685441160440451,-0.1280458812398661,
2009-05-07,3.8706459999084473,3.970515704795396,3.835855977176028,3.968716200149384,531776000,3.729176425933838,3.718207626896307,61.7797467362421,0.1695873006758317,0.1701732130172342,-0.0005859123414025,-0.0259617872777973,0.4827252444597039,0.4827252444597039,-0.16967543578693625,
2009-05-08,3.874543428421021,3.935725361455962,3.786669654305818,3.87004426812192,467964000,3.743602156639099,3.7330967508510415,70.54408963315895,0.1616734172494225,0.1684732538636719,-0.0067998366142493,0.0010069193908888163,0.24342486757535697,0.24342486757535697,-0.11604907908498227,
2009-05-11,3.8859384059906006,3.927626097441287,3.8124602910448,3.819958621737685,404658800,3.757622933387757,3.7476530989595713,69.26530051965877,0.154539650185856,0.1656865331281087,-0.0111468829422527,0.0029409858942330835,0.34984747782248604,0.34984747782248604,-0.11263867363846454,
2009-05-12,3.7314858436584473,3.890138912705793,3.696396716243095,3.8856401526177926,609481600,3.766785216331482,3.746113360359464,55.78076207206839,0.1348683787085778,0.1595229022442025,-0.0246545235356247,-0.03974652868765183,-0.44923138411376917,-0.44923138411376917,-0.06642025829694227,
2009-05-13,3.5836293697357178,3.719489089979808,3.580329879344574,3.6951957911278273,595971600,3.769559383392334,3.730638694585774,38.72557182205068,0.1061246338626458,0.1488432485678912,-0.0427186147052454,-0.0396240211319594,-0.6889869161951003,-0.6889869161951003,0.019537119754567116,
2009-05-14,3.687397718429565,3.7047933194450064,3.589927414629721,3.592326352218827,447826400,3.7718087077140807,3.726520506380421,48.31370780530285,0.0906730253023777,0.1372092039147885,-0.0465361786124107,0.02895621672547577,0.8767345780794571,0.8767345780794571,0.04744794736590264,
2009-05-15,3.671503782272339,3.7374839916929576,3.647210879512652,3.668504208616164,367567200,3.7703091621398928,3.721280818370128,45.85575111230786,0.076265861006977,0.1250205353332262,-0.0487546743262491,-0.004310339532345164,0.14783151558771412,0.14783151558771412,0.1007575844668437,
2009-05-18,3.798364400863648,3.7998643874274096,3.646010453251964,3.710791373239153,458841600,3.779531311988831,3.728622111940939,54.39714429680522,0.074229005438013,0.1148622293541836,-0.0406332239161705,0.03455276805211227,-0.6658987399063281,-0.6658987399063281,0.003160113249180182,
2009-05-19,3.8223581314086914,3.8781411392724254,3.771073081533136,3.8034637447239006,372422400,3.788063824176788,3.737549351890249,53.746269768967416,0.0737012936204739,0.1066300422074416,-0.0329287485869677,0.00631685852457653,-0.3580799069082572,-0.3580799069082572,-0.04158529866075368,
2009-05-20,3.774972438812256,3.8751428115829234,3.757877553700966,3.827756680596556,388584000,3.794601845741272,3.74111345540663,50.063031444044114,0.0686678881589211,0.0990376113977375,-0.0303697232388164,-0.012396978767390432,0.9016257316807008,0.9016257316807008,-0.040198023879248646,
2009-05-21,3.724287986755371,3.8022644877791794,3.685599853775073,3.753379566350111,407946000,3.792772436141968,3.739511029820796,45.218707114912384,0.059898592682694,0.0912098076547288,-0.0313112149720348,-0.013426442941880667,0.71375896041756,0.71375896041756,-0.06120024682004354,
2009-05-22,3.6739020347595215,3.724286928899684,3.6514086425889607,3.720388004850039,297998400,3.790673005580902,3.7332625541006745,33.413951309571374,0.0483260648121048,0.0826330590862041,-0.0343069942740992,-0.013529016062945876,0.7393898918719422,0.7393898918719422,-0.04568338271847024,
2009-05-26,3.922229528427124,3.923729515799863,3.735385399244571,3.741683664430318,636927200,3.799745357036591,3.751259408798432,47.35546527445539,0.0585181457210288,0.077810076413169,-0.0192919306921401,0.06759230140546113,0.5349964334187611,0.5349964334187611,0.027247694051228913,
2009-05-27,3.9903101921081534,4.04819224936868,3.9261286680479817,3.952221482379625,646422000,3.813466334342957,3.7740261500660246,50.7134412525831,0.0712674569749856,0.0765015525255323,-0.0052340955505467,0.017357643959284186,-0.7088806955437699,-0.7088806955437699,-0.02801196037578552,
2009-05-28,4.050889492034912,4.060486442886708,3.959716256613413,4.002303301627087,487552800,3.828356754779816,3.800394087396395,58.09310806112085,0.0852766055928984,0.0782565631390055,0.0070200424538928,0.01518160168263849,0.5357652618671063,0.5357652618671063,-0.040355530146572394,
2009-05-29,4.073082447052002,4.07578130159583,4.014299873478035,4.060486324294553,456534400,3.843322217464447,3.826364407363596,58.77049800172853,0.0970509992909982,0.0820154503694041,0.0150355489215941,0.005478538740868455,-0.061607253640350024,-0.061607253640350024,-0.01783044836010688,
2009-06-01,4.179252624511719,4.198446532471135,4.078782322719729,4.092878436999683,452499600,3.861481821537018,3.8599728089967504,61.95607701576076,0.113639373190387,0.0883402349336007,0.0252991382567863,0.026066297169250907,-0.779476399924363,-0.779476399924363,-0.037705782628792345,
2009-06-02,4.183449745178223,4.238932831102158,4.149259581339804,4.168454684506897,456223600,3.872608411312103,3.8907801362521286,70.99468574765011,0.1256757398805077,0.0958073359229821,0.0298684039575256,0.0010042754156298628,-0.5032661222688459,-0.5032661222688459,-0.047971297884794505,
2009-06-03,4.227237701416016,4.232035977633485,4.170854452154092,4.198745959283176,565199600,3.884964728355408,3.922823713886785,83.0969234387004,0.1371667958774294,0.1040792279138715,0.0330875679635578,0.010466949265558245,-0.4985355100588551,-0.4985355100588551,-0.04854490683070701,
